"Id","Chara","Serif","Place","Chapter","Para","Effect","Left","Center","Right","BGM","SE","Release","","","","","","","","","","","","","","","","",""
"3860","99@自分","夢を実現できる時が来たんですね！春から冬ってことは、約半年間……長かったですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3870","1@ケンティ","うん……でも、その数日後、急遽渡航計画が中止になったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3880","99@自分","なんで！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3890","1@ケンティ","新たに変異種が発生して蔓延し始めたから。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3900","99@自分","あー……なるほど。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3910","1@ケンティ","日本人の同期のうち、耐えられなくなって退職する人も何人か出てきた。僕も、自分の進路について悩む時間が多くなっていったね。
コロナ禍でフィリピンに渡航できないまま実家で１年近く生活してると、一度決断できた海外への思いが徐々に薄まっていくんだよね。
このまま日本にいれば安全だし、失敗のリスクはない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3920","99@自分","確かに、そう思っちゃいますよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3930","1@ケンティ","そうなんだよ。こっそり転職サイトに登録してた。
会社に入った当初、僕は英語に苦戦してたけど、この頃になると業務で使えるレベルにはなってたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3940","99@自分","やっぱ環境ってすごいですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3950","1@ケンティ","そうだね。日頃からフィリピンの人たちと一緒に仕事してると、いろんな点に気づくんだけど……例えば、言語。フィリピン人って、みんな英語すごい上手くて、ほとんどの人が流暢に話せるの。会社の同僚たちもそうだった。でも、彼らが日常で使う言葉は英語じゃなくて、フィリピンの公用語のタガログ語とかセブ島あたりで話されてるセブアノ語。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3960","99@自分","英語も現地語も話せるフィリピン人いいなぁ……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3970","1@ケンティ","ね。でも、僕が参加してないフィリピン人だけのミーティングだと、現地語が使われてるんだ。チーム内のグループチャットでも日頃から英語以上に現地語が使われてる。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3980","99@自分","え、ケンティだけ読めないじゃないですか。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3990","1@ケンティ","そう。このチームで唯一の外国人の僕だけが理解できない。情報が読み取れないと当然不便なことも多くて、全て英語にしてほしいってチームリーダーに相談したんだ。
そしたら、「あなたに関係ない内容だから気にしないで」って。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4000","99@自分","えー……悲しい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4010","1@ケンティ","衝撃だったよ……。この瞬間、すっごい孤独に感じちゃったんだよね。
そんなタイミングで、またフィリピンへの渡航の話が持ち上がってきた。
前回の渡航中止から１年経ってたんだけどね。
世の中ではコロナ禍の終わりが始まってた。
フィリピンへの渡航が迫ってきて、渡航関連の申請や荷物の準備も万全。
さあこれでやっと渡航できる、って思った最中。またまた事件が発生したんだよね。
フィリピンに巨大な台風が上陸した。こいつが、フィリピンの街をめちゃくちゃにしていったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4020","99@自分","え……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4030","1@ケンティ","古い木造建築とか電柱は軒並み倒されて、電気とか水道は一斉にストップ。最終的にかなりの死者と行方不明者が出た。
セブ島の国際空港は無期限で閉鎖になって、この時点で僕のフィリピン渡航の再々延期が決定した。
セブの人たちのことを考えるとすごく胸が痛いものがあったよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4040","99@自分","……そうですよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4050","1@ケンティ","それに、３度目の渡航延期に怒りや呆れの気持ちもあった。
どれだけ待っても掴めない海外就職の夢。諦めて別の道を考えようかなって思いも強くなっていった。
でも、早く渡航する方法はないかって考えてみたの。特に、台風の被害がそんなに出なかった首都のマニラだったら行けるんじゃないかと思って。
それから会社にマニラに配属できないかって交渉してみたら、案外すんなり意見が通ったんだよ。そして、その1ヶ月後に、ついにフィリピンへの渡航が決定した。
今度は本当に、フィリピンに行くことができたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4060","99@自分","ついに夢の海外就職をゲットしたんですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4070","1@ケンティ","長かったよ……。
何度も延期になって、そのたびに期待して、落ち込んで……正直、もう無理かもって何度も思った。
だから、チケットを取って、本当に飛行機に乗れたときは、信じられないくらい嬉しかった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4080","99@自分","僕も聞いてて嬉しくなっちゃいます！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4090","1@ケンティ","でもね……
実際にフィリピンで働き始めても、日本にいた時とほとんど変わらなかった。自宅にこもってリモートワークをする毎日だったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4100","99@自分","えー！やっと行けたフィリピンなのに……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4110","1@ケンティ","それで、実はやっと行けたフィリピンはほんの半年だけで去ることにしたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4120","99@自分","そうなんですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4130","1@ケンティ","目標の「海外で働きたい」って思いは達成できたけど、時間が経つにつれて思うこともあったんだよね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4140","99@自分","思うこと……？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4150","1@ケンティ","自分のやりたい仕事はエンジニアではないなって思っちゃったし、生活環境が……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4160","99@自分","やりたくない仕事をずっとやるのは嫌ですね……。生活環境も厳しかったんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4170","1@ケンティ","一歩外に出ればスリや強盗の危険があって、時々銃声が聞こえるんだよ。そんなマニラという環境で、常に気を張りながらの生活を強いられてた。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4180","99@自分","えー……銃声はやばい……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4190","1@ケンティ","銃声怖いよね……。もちろん、全てが不満だったわけじゃないんだけど。ただ、目標を達成できたことへの燃え尽き感があったのかもしれない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4200","99@自分","そうなんですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4210","1@ケンティ","就職後の葛藤を思うと、一過性の目標を立てるんじゃなくて、自分は人生を通して何をしていきたいのか、っていう大きな人生目標を考えていきたいと思った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4220","99@自分","めちゃくちゃ説得力ありますね。一過性の目標ではなく、人生目標。僕もここで見つけていけたらいいなと思います。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4230","1@ケンティ","良いね。僕はすごく不安を感じやすいんだけど、そういう人って、何か大きなアクションを起こしたくても、怖くなって躊躇しがちなんだよね。僕も、会社を辞めて海外に行くのが怖くてたまらなかった。失敗したらどうしようって。ただ、周りの人たちはそんな僕の背中を押してくれたんだ。そのおかげで、僕はこの小さな憧れを自分事として捉えられ、大きな野望を抱けるようになった。
不安で不安でたまらない人も、心の奥底にある「憧れ」という小さな小さな野心を大切に、大きな挑戦心へと育ててほしい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4240","99@自分","憧れを野心に……僕にもそんなものがあるのかな……？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4250","1@ケンティ","あるよ。まだ気づいてないだけかもね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4260","","（口に出しては言えなかったけど、僕の憧れ……それは、自分の夢をちゃんと叶えていっているケンティ。波乱万丈な人生ではあるけど、僕にはケンティがすごく輝いて見えている。僕も、ケンティみたいに何かに挑戦してみたい。小さくていいから……あ！）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4270","99@自分","ケンティ、僕は海外就職という大きな憧れはないけど、ケンティの話をいっぱい聞いてくうちに、日本以外を見てみたくなりました。これも……小さな憧れですよね？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4280","1@ケンティ","もちろん！僕は今まで、みんなから背中を押されてきた。だから今度は、自分が誰かの背中を押す側になりたい。僕が力になれることがあればなんでも言ってほしい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4290","99@自分","ありがとうございます！もっともっと、海外のお話いっぱい聞かせてください！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4300","","（それからも、閉店まで話は尽きなかった。今日もまた、たくさんの刺激をもらった。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4310","","フランス経験談２(8:50)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4320","99@自分","リヨンで語学留学、南仏で日本食レストラン……パリにも住んでたって言ってましたっけ？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4330","1@ケンティ","そう！南仏の後はパリに行ったんだ！
フランスに来るなら絶対にパリに住みたいと思ってたんだよね。
街としてのカッコ良さ、凝縮されたセンス、そしてイキイキした人々。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4340","99@自分","確かに、パリってかっこいいですよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4350","1@ケンティ","うん、世界一の観光大国の中心だし。なんでこの街は世界中の人を惹きつけるのか。
実際に行ったら、なんとなく分かった気がした。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4360","99@自分","ずっとパリに居なかったのはなんでなんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4370","1@ケンティ","ワーホリでフランスを訪れるにあたって、僕は1年間で3つの都市に住むことを計画してたんだ。
日本より広いフランスは、場所によって文化が全然違うんだろうなって思ったんだよね。
「リヨン、南仏を経てパリに行く","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4380","","1年間という限られたフランス生活の集大成をパリで迎えたい！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4390","99@自分","なるほど。同じ国でも色んな文化を見れるのは魅力的な計画ですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4400","1@ケンティ","そうなんだよ。パリに着いてからはまず、家探し。日本人の不動産屋さんと繋がることができてさ、物件を紹介してもらえたんだ。４畳半ですごく狭い部屋だけど、一人で住むには十分だった。トイレのみ共有。パリにしては安めの物件だった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4410","99@自分","４畳半……さすがパリですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4420","1@ケンティ","狭いよね……。
仕事探しの方は、南仏に続いて2回目だったから勝手が分かってた。
前回同様、日本人向けの掲示板で求人を探して、気になったところに応募してみた。
パリは南仏と比べて山のように求人があったから、探すのは全然難しくなかった。
それで、ご縁のあった日本食レストランで働くことになったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4430","99@自分","すぐ見つかったんですね。良かった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4440","1@ケンティ","本当はデスクワークがしたかったんだけどね。
フランスで、いわゆるホワイトカラーのデスクワークの仕事をするには、実績を武器にするか、もしくは学生からインターンを経る方法が主流なんだ。
どちらでもない中途半端な状況だと、ほとんど見込みがないのが現実だった。
現実を知ってから、素直に日本食レストランにシフトチェンジ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4450","99@自分","潔い判断！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4460","1@ケンティ","南仏で働いていたレストランでは調理と接客を兼任してたけど、今回は求人が多いこともあって、接客一本に絞って探したんだ。
フランス語で会話したいのもそうだけど、僕は調理が好きじゃなくて、モチベーションが湧かないことが素直に分かってたからね。
一番初めに好意的な返事をくれたお店で、今回働くことになったんだ。
そこは日本食レストランの中でもすごく人気で、かなり歴史のある有名店。
リピーターも多くて、昼も夜も平日も雨の日も行列が絶えない。
忙しかったけど、その分やりがいもあったよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4470","99@自分","そんな人気店で働けるのかっこいいですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4480","1@ケンティ","すごくおしゃれな店だったよ。働いてるスタッフはほとんどが日本人だけど、みんなフランスにはかなり長く住んでいるベテラン。
このお店で働くワーホリスタッフは僕を含めて2人だけ。
年齢も社会人経験も上の人ばっかだった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4490","99@自分","頼もしいですね、みなさん。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4500","1@ケンティ","うん、すごい可愛がってもらえたしね。でも、とにかく慣れるのに必死だった。
少しでも期待に応えられるように、１回１回のシフトに毎回全力で臨んでたよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4510","99@自分","大変そうですけど、やりがいもあって、充実してますね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4520","1@ケンティ","そう見えるでしょ。
働き始めて少し経ってからの1ヶ月間は、身体が重く、ずっと疲れている感じだったな。
でも、夜になると寝つきが悪くて、途中で何回も目が覚めちゃうんだ。
気づいたら、何もやる気が起きなくなってた。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4530","99@自分","そんなことがあったんですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4540","1@ケンティ","うん……。仕事が休みの日は、一日中部屋にこもりっぱなし。
昼前に起きてから、動画見たり、SNSを無心でスクロールしたり、ワインを開けたり。
パリに来て間もないのに、こんなにも堕落した生活を送ってしまうなんて。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4550","99@自分","やっぱ新しい仕事だから、ストレスもすごくかかってたんですかね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4560","1@ケンティ","そう思うでしょ？でも違うんだよね。
冬の寒さやどんよりした天気、知り合いが少ないこと、それに一つの目標を達成したあとの気の緩み……。
そういうのがじわじわ来て、どんどん出不精になっちゃった感じ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4570","99@自分","なるほど、確かにそれは引きこもりたくなるかもしれないですね……","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4580","1@ケンティ","そうなの。パリに行けば楽しいはず」って思ってたけど、具体的に何をやりたかったのか分からなくなっちゃったんだ。
パリは、これまで暮らしていた南仏とは、あまりにも環境が違った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4590","99@自分","都会と田舎？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4600","1@ケンティ","そう。パリは交通網が発達していて、どこへ行くにも地下鉄やバスですぐに移動できる。
スーパーもあちこちにあって、欲しいものはすぐ手に入る。
便利すぎるからか、いつしか「いつでも行けるし、今日は面倒だからやめておこう」って思うようになっちゃうんだよね。
「また今度」って後回しにするうちに、何もしない日が増えていったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4610","99@自分","せっかくのフランスワーホリなのに、そんな気分でいたくないですよね……。無気力は回復したんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4620","1@ケンティ","うん、時間が解決してくれたよ。
メンタルが落ち込んでも、パリの景色は変わらず綺麗なまま。
焦ったところで、何かが劇的に変わるわけではない。
「自分のペースで過ごせばいい」そう思えるようになったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4630","99@自分","おお、良かった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4640","1@ケンティ","僕は限られた時間で最大限楽しもうとして、肩に力を入れすぎていたんだ。
曇りや雨の日は、部屋にこもったっていい。 夜に一人でワインを開けるのも、それはそれで楽しい。
自分に期待することはとても大事なこと。 でも、期待しすぎて苦しくなったら本末転倒。
そう気づいた瞬間、心に余裕が生まれた。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4650","99@自分","余裕生まれて良かった！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4660","1@ケンティ","でも、パリの生活に慣れてきた頃……
物足りなさを感じてしまったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4670","99@自分","余裕が生まれすぎましたね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4680","1@ケンティ","そうなんだよ。
レストランの仕事をして、フリーランスの仕事もこなして、友達と会って、旅行にも行く。
一週間という短いスパンでも、予定を詰め込んで充実した日々を過ごしてたんだけどね……","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4690","99@自分","え、こんなに充実なのに物足りないんですか！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4700","1@ケンティ","うん……一言で言うと、退屈。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4710","99@自分","あぁ……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4720","1@ケンティ","その被害は多方面に出るんだよね。
例えば、朝起きられない。
今日１日をワクワクして迎えられない。
外は晴れてて、すごく良い天気なのに……。
決して仕事が嫌なわけでもない。
むしろ、慣れてきたことで楽しく働けているし、スタッフとも良い関係が築けてきたんだ。
でも、その慣れが物足りなさを感じさせる……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4730","99@自分","確かに、ずっと変わらない日々を過ごすのは辛いですよね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4740","1@ケンティ","そうなんだよ。僕はこのワーホリが終わったら、フランスに残らず帰国する予定。
だから、本当に最後の時間だった。
退屈している暇はないし、疲れている場合でもない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4750","99@自分","次いつフランスに来れるかも分からないですしね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4760","1@ケンティ","そうそう。もっと楽しんで、このフランスでの生活を過ごしていきたいと思ったんだ。
「今、この瞬間に満足すること","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4770","","それが、人生にとって一番大事なことだと思うんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4780","","朝なかなか起きられない自分を、たまには許してあげるのも大切かもしれない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4790","","そう思って、気持ちを切り替えていったら気づいたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4800","","物足りなさを感じるのは、この日常が当たり前になってしまったからだ。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4810","99@自分","おぉぉぉ。なるほど。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4820","1@ケンティ","この「当たり前」は、あと2ヶ月で終わる。
何気なく通り過ぎる街並みも、カフェの香りも、もうすぐ僕の日常ではなくなるんだ。
そう思ったら、なぜか無性にパリの街が愛おしくなった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4830","99@自分","ケンティは今ここに常連としていっぱい来てくれてますけど、またきっとどこかに行っちゃいますよね。ケンティがいつも来てくれてるから当たり前だと思ってましたけど、それもきっといつかは終わる……。そう思うと、今この瞬間を大事にしなくちゃですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4840","1@ケンティ","そうだね。僕、フットワークめちゃくちゃ軽いしね。今は日本でWebデザイナーの仕事に集中してるけど、いつかまた刺激を求めてどこかに旅立ちたくなる……。僕と一緒に来る？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4850","99@自分","えっ！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4860","1@ケンティ","……なんてね。誰かと一緒に旅に出るのも、良いよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4870","","（……ケンティと一緒に旅に出る。すごく頼もしい。僕はケンティの事をすごく尊敬しているし、大好きだ。かなり本気で考えても良さそうだ。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4880","","⭐️沖縄(6:40)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4890","1@ケンティ","僕さ、沖縄大好きなんだよね。海外と同じくらい、すごく好き。ローカルな食事に文化、綺麗な海と沖縄に住んでる人たち。２ヶ月沖縄にいた時があって、すごく良かった。本当に本当に楽しかった……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4900","99@自分","沖縄ってそんなに楽しいんですか！？行ったことないんで気になります。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4910","","（１枚目：ゲーム中背景 / ２、３枚目：実際のゲストハウス / ４枚目：AIイメージ）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4920","1@ケンティ","特に、面白いゲストハウスに泊まったことがあってさ。そこでは夜２０時になると、持ち寄りシェアパーティが始まるんだよね。一人一品料理を持っていて、みんなでシェアしてご飯を一緒に食べるんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4930","99@自分","えー！楽しそう！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4940","1@ケンティ","すごい楽しいよ！一人旅でも初対面でも、すぐに友達ができる。自己紹介して、一気にゲストの顔と名前、その人のパーソナリティーを知ることができるんだ。僕はあんまり積極的にいけないタイプなんだけど、みんなの気遣いもあって、持ち寄りパーティはすごく楽しかった。結果的にすごく仲良くなることができたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4950","99@自分","そんなフレンドリーすぎるゲストハウスもあるんですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4960","1@ケンティ","あるんだよ。色んな価値観を持った人と過ごして、新鮮で嬉しい特別な感覚を抱いたな。こんな世界があったのかって、未知なるものに出会った高揚感があった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4970","99@自分","聞いてるだけで僕もその高揚感あります。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4980","1@ケンティ","実際に行ったらその数倍は思うよ！
他のゲストと仲良くなったら、車でしか行けない場所を巡ることができたんだよね。
なにより新しい交友関係が心の底から楽しいって思えた！
僕はここで、色んな人たちと出会って、色んな人生があるって知った。普段は交わらないような人が交われる場所。それがこのゲストハウスだった。
何もかもが忘れらない思い出だよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4990","99@自分","最高ですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5000","1@ケンティ","女将さんもすごく素敵な人だった。
いつも笑顔で、一緒にいるだけで元気になれる。
元サーカス団でアクロバット芸人をやってた人で、特技はヨガ。毎朝８時にヨガが始まる。
このヨガが結構キツいんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5010","99@自分","ヨガもあるんですか！持ち寄りパーティも女将さんもヨガも、全部楽しそうだし、行ってみたいな…。僕もこのバーに隣接してるゲストハウスに泊まったことでべるちゃんと出会って、ここで働くことができたんですよね。それだけでも未知な体験だったのに、沖縄はさらに広い世界が広がってそうですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5020","1@ケンティ","そう、また帰りたいって思える。長期で海外に行ってる時も、たまに思い出すんだ。また行きたいなって……。
だから、日本に帰るタイミングでゲストハウスで働いてみることにしたの！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5030","","X「え！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5040","1@ケンティ","このゲストハウスでボランティアのヘルパースタッフを募集していたのを知ってたから、勢いで申し込んじゃった！1ヶ月間だけだけどね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5050","99@自分","すごい行動力！ヘルパーってどんな仕事するんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5060","1@ケンティ","まず、朝８時に起きてヨガ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5070","99@自分","え、……それも仕事なんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5080","1@ケンティ","そうそう。女将さんが主催するヨガに、ゲストのみんなと一緒に参加するんだ。これも立派な仕事。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5090","99@自分","へぇー！自分も健康になれるし、みんなとも仲良くなれそうだし、すごい良い仕事ですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5100","1@ケンティ","良かったよ。ただ、結構キツい。最初は大変だったけど、だんだん体力ついてったよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110","99@自分","ヨガってきついんだ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5120","1@ケンティ","ヨガって言っても、意外に幅広いんだよ。ヨガ終わったら、掃除とか洗濯して、その後みんなで朝ごはん。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5130","99@自分","みんなでっていうのが良いですね〜。住み込みバイトって感じ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5140","1@ケンティ","ずっと一緒にいるから、本当にみんな仲良くなるよ。ご飯食べ終わったら、予約のチェック。後はまた掃除したり、ゲストの対応とかだったな。シフト外の時間は出かけたり、目の前のプライベートビーチ入ったり、のんびりって感じ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5150","99@自分","え……プライベートビーチ？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5160","1@ケンティ","宿舎の目の前は芝生で、その先に海があるんだよ。本当に最高だったな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5170","99@自分","うわーいいなぁ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5180","1@ケンティ","夜はシェアパーティの準備。あと、食後の片付けとか掃除とか。２３時に消灯して終わり。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5190","99@自分","当たり前ですけど、掃除がメインなんですね！でもケンティってエンジニアとかWebデザイナーだから接客大丈夫でした？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5200","1@ケンティ","そう、初めは緊張したよ！新しく来るゲストに対して、うまく話せなくて戸惑ったことも多々ある……。
体力仕事とかも苦手で大変だったけど、得意な仕事もあった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5210","99@自分","ケンティの得意な仕事、なんでしょう……優しさ？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5220","1@ケンティ","いや、それ仕事じゃないでしょ。IT系と英語対応なんだけどね。
そのことを女将さんに言ったら、ホームページに関するいろんな作業を頼まれたんだ。実質初めて触るものもあったけど、調べつつ触りつつで対応していった。結果的にホームページを見やすくできたし、勉強にもなった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5230","99@自分","おぉ、すごい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5240","1@ケンティ","英語対応に関しては、ホームページに掲載している文言の修正だけじゃなくて、外国から来るお客さんに実際に英語で説明したり、英語対応マニュアルも作ったんだ。
一連の経験で、自分が何に貢献できるか考えていくことの大切さを実感したな。
人間誰しもバランスがあるから、苦手なものがあれば得意なものがあるはず。
自分の価値をどこに見出すか。そのひとつの成功体験を実感することができたんだよね。
Xも、このバーでのアルバイトを通じて、得意なこと、苦手なことが分かってくると思うよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5250","99@自分","僕の得意なこと……まだ、得意とは言えないかもしれないですけど、お店の看板を装飾するのは楽しいです！これをもっと伸ばして、お客さんの楽しみの一つになったり、新規さんが来店するきっかけになってくれたら嬉しいですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5260","1@ケンティ","すでに僕の楽しみになってるよ！もう十分上手いし、いつでも得意って良いんじゃないかな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5270","99@自分","ありがとうございます！めちゃくちゃ嬉しい……！もっともっと頑張ります！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5280","1@ケンティ","成長楽しみにしてるね！
そういえば、フランスに居るときに女将さんから電話がかかってきたんだ。出たらさ、女将さんと、友達のヘルパーと……なぜかべるちゃんがいた。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5290","99@自分","どういうことですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5300","1@ケンティ","ゲームのシナリオ執筆しに行くんだって言って、会社に休み貰って、ゲストハウスで書いてたらしい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5310","99@自分","じゃあ、ゲストハウスの仲間と、べるちゃんと、共通の友達になったってことですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
